"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.9627,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.0984,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.1058,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.8227,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.2978,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2692,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.4419,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.6203,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.5418,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4064,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.2807,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8442,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.77184,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.77877,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.53554,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.6748,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.20085,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.55468,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",95.5179,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",95.59266,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",95.93363,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.01875,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.16738,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.14476,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.2032,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.3779,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.2989,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.4768,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.157,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.4581,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.6918,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.6874,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.5066,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.95997,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.30614,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.44579,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",97.7535,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.8035,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9364,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2563,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.5439,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.3662,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0864,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0786,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9192,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9441,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.3187,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.8466,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.0547,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.0054,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.1304,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.317,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.4109,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.3229,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.1025,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.1513,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.1874,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.1178,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.2954,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.4578,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.5552,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.5875,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.5486,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.2273,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.8317,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.6407,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.814,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.9964,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.8144,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.448,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.6397,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.73136,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.83944,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.47023,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.61166,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.10245,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.49067,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.88271,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3876,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.6829,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.6824,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.8689,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.9541,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.0749,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.3306,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.662,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5965,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3393,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0441,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.6511,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.3919,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.4706,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.8624,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1096,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.1433,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.0791,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.1404,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.0535,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0328,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.3651,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.5933,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.5236,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.3741,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.3841,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.5031,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.6316,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.7119,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.7668,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.8194,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.2523,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.2614,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.12146,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.64137,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",95.08566,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.53734,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.0911,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.69952,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.6982,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.41628,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",95.54498,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",94.80106,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",94.78862,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",95.40324,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",96.63995,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",98.48094,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",99.32394,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.12328,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",97.83513,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-08",97.16726,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-09",97.17815,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.15903,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.57153,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.67205,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-01",97.71291,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-02",96.35374,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2022-03",94.27145,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4157,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.0416,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.6595,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.4239,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.2321,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.99512,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.47343,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.79891,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.56899,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.88207,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.31808,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.83682,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3776,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.875,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.3237,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.4595,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.2366,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9063,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7046,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.6128,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.5594,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.7251,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9555,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.2363,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.2849,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.0177,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.6445,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.2226,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.92349,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.95545,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0435,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.2882,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.7565,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.2378,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.5945,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.5658,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.0529,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.4323,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.96415,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.7002,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.59589,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.66718,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.95242,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.3698,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.6816,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7536,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7422,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.8444,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.0594,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3365,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.6445,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.0154,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.3081,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.4428,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.6784,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.8368,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.8864,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.7484,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.6744,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.6724,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.0788,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.5992,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.9346,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-04",104.188,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-05",104.4572,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-06",104.653,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-07",104.6223,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-08",104.4858,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-09",104.1707,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.7963,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.5262,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.2294,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.9648,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.387,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.9754,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.35992,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.09376,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.70813,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.4036,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",101.0035,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",101.4722,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",101.5292,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",101.1065,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.8977,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.9276,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.2242,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.789,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.3716,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.546,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.6963,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.7016,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.4274,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.1833,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.9284,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.7647,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.4435,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.8507,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.2555,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2022-03",99.5146,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",102.2286,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.8131,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.6957,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.8765,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",102.2737,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",102.5399,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",102.4757,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",102.1473,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.9608,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",102.0874,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.2046,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.9929,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.4378,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.7291,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.1485,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1951,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.4299,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.3061,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.7467,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.42825,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.5401,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.65267,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.30145,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.24312,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",96.79777,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",96.06922,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",96.06833,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.48829,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",96.83331,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.06168,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",97.31213,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",97.85124,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.29497,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.29967,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",97.77818,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",96.7445,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",95.62537,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",95.38989,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",95.76353,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",96.34171,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",96.6872,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",96.98596,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",97.1013,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",97.03908,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",97.16489,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",97.31622,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",97.50935,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",97.74094,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",97.88569,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",98.05685,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",98.5477,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",99.30098,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1125,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.5678,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.3284,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.66158,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",98.83471,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",98.01854,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",97.31972,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",97.50307,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",97.96804,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.24644,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",98.35769,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",98.11732,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",98.02921,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",97.93168,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",97.75716,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",97.44225,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",97.28551,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",97.26105,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",97.33858,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",97.64146,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",97.68095,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",96.78606,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",95.29816,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",93.97399,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",93.61111,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",93.77086,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",94.22507,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",94.92999,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",95.63142,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.24372,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.71254,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",96.84796,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",96.59803,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",96.38852,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",95.82864,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",94.84116,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",94.69733,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",95.61924,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",96.90866,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",97.80697,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.40307,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.63121,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.44694,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",97.85136,
"COL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",97.06058,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",103.5449,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",103.3033,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",103.0108,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",102.6418,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",102.1495,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.5912,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.92,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.2079,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.79937,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.68282,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.71652,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.9279,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.87054,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.6923,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.15688,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.67506,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.31696,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",97.86741,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.39727,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",97.16463,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",97.20157,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",97.42488,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",97.66014,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",97.75342,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",97.70162,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",97.74196,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",97.58125,
"CHL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",97.3609,
